,user_name,text,track_id,tweet_id,time,anger,fear,joy,sadness,analytical,confident,tentative
64,kwangyajail,when will the other twinks....  ,21063p4OKSg1gQOx4Fzv77,1.49E+18,2022-02-15 04:48:57+00:00,0,0,0,0,0.842108,0,0
65,kwangyajail,i miss my 2D boyfriends ,1LhCEGscbx07mgfOUZVsZm,1.49E+18,2022-02-14 15:45:58+00:00,0,0,0,0.243533667,0,0,0.589484333
66,kwangyajail,i have decided. this is the best song on invu ,0OYN3vyfmDDxDknh12zUp8,1.49E+18,2022-02-14 14:56:28+00:00,0,0,0.43277075,0.1455805,0.458461,0.2473965,0
67,kwangyajail,kesha put her kussy into this #FreeKesha ,7ySQMmekH58Y7Vn4InRG7r,1.49E+18,2022-02-14 13:24:22+00:00,0,0,0.215333,0,0.267275667,0,0.315407333
68,kwangyajail,lets stream the ultimate valentines day song ,1dGr1c8CrMLDpV6mPbImSI,1.49E+18,2022-02-14 11:21:25+00:00,0,0,0.347094,0.3128295,0,0,0
69,kwangyajail,"the best song from birds of prey, boss bitch's only ender ",0PQsrLxPbOBBwwmXCnGvcF,1.49E+18,2022-02-13 10:13:13+00:00,0,0,0.874636,0,0,0,0
70,kwangyajail,i got it ,7zvwxSE35TwHoXiolyjRDX,1.49E+18,2022-02-13 07:24:04+00:00,0,0,0,0,0.994057,0,0
71,kwangyajail,you wouldn't get it ,5s6iLAuUHUrXZnMfxxSVSF,1.49E+18,2022-02-13 05:38:17+00:00,0,0,0,0,0.331874,0.299442333,0.250506667
72,kwangyajail,lily allen you weirdo i love you ,0258EtxjiL6jPMPcqyVSEQ,1.49E+18,2022-02-13 05:22:14+00:00,0,0,0.706988,0,0,0.3092255,0
73,kwangyajail,this groovy goodness  ,11zk9584jNu1WoxWEeMWWj,1.49E+18,2022-02-11 12:40:43+00:00,0,0,0,0,0,0.751512,0
74,kwangyajail,the best part of watching hotel transylvania was singing along to this greatness ,2ACYJKtX4AfHecAQ5TKrlL,1.49E+18,2022-02-11 11:31:43+00:00,0,0,0.821495,0,0,0,0
75,kwangyajail,can't believe this was their last single wtf ,5g6FCPU1r3C88vUsFtat16,1.49E+18,2022-02-11 11:26:12+00:00,0.533392,0,0,0,0,0,0.88939
76,kwangyajail,its not not a bop. we all moved ,3YB3dT8zhaBxDTXlggRqh6,1.49E+18,2022-02-11 11:24:59+00:00,0,0,0,0,0,0.989586,0
77,kwangyajail,i miss fifth harmony omg ,7nD9nN3jord9wWcfW3Gkcm,1.49E+18,2022-02-11 11:16:06+00:00,,,,,,,
78,kwangyajail,rv's best tt after rookie and peekaboo ,7puC9LjNg0ItpjTz28yeaY,1.49E+18,2022-02-11 09:46:07+00:00,0,0,0.409785,0.245475,0,0,0
79,kwangyajail,me pretending to be candice swanepoel in my bedroom after shower with this on speaker ,5UqCQaDshqbIk3pkhy4Pjg,1.49E+18,2022-02-11 09:26:37+00:00,0,0,0,0,0.762356,0,0.88939
80,kwangyajail,my dad had this as his ringtone for the longest time. i love me some good old destiny hope cyrus ,2GFAmPwmQByPEeWcjiR8AE,1.49E+18,2022-02-10 18:43:34+00:00,0,0.465517,0.422116,0.4583335,0,0,0.4884965
81,kwangyajail,haven't been to my favorite restaurant in months...  ,1wkHhcUnVOMhLtA79dQaQx,1.49E+18,2022-02-10 18:32:47+00:00,0.773803,0,0,0,0,0.543112,0
82,kwangyajail,he put his abelussy into this ,37F0uwRSrdzkBiuj0D5UHI,1.49E+18,2022-02-10 18:25:39+00:00,,,,,,,
83,kwangyajail,katy perry left mormonism to make this greatness wonder what she's upto now ,5JLv62qFIS1DR3zGEcApRt,1.49E+18,2022-02-10 18:13:59+00:00,0,0,0,0,0,0,0.699
84,kwangyajail,"the best song from obsession, anyone who disagree can go to hell and never back ",1j37dCqGQuvWNYg80RIiOu,1.49E+18,2022-02-10 18:08:31+00:00,0.931034,0.931034,0,0.916667,0,0,0
85,kwangyajail,only if miss jessica made more bangers like this instead of frolicking in foreign beaches and doing tiktoks...  ,7AGcnfbBAyoVuEziJt7Hac,1.49E+18,2022-02-10 17:54:51+00:00,0,0,0,0.785478,0.765977,0,0
86,kwangyajail,listening to txt's best bside ,6mS8cd33jFrighnLc0obxQ,1.49E+18,2022-02-10 17:49:40+00:00,0,0,0.301261,0,0,0,0.278222
87,kwangyajail,one of the best bsides in kpop  ,4gA0aFLrOXsKdkDUB0C1Ob,1.49E+18,2022-02-10 14:25:53+00:00,0,0,0.872966,0,0,0,0
88,kwangyajail,2019 song of the year ,0OITWtyvt9UZHPDfDqVDLY,1.49E+18,2022-02-10 14:20:05+00:00,0,0,0.679887,0,0,0,0
89,kwangyajail,listening to ariana's best song ,40fHWRL8bKcl5J4t4OKUiW,1.49E+18,2022-02-10 14:18:42+00:00,0,0,0.771564,0,0,0,0
90,kwangyajail,this song destroys me ,4qAHuJq5T4Q97EQZG47H0P,1.49E+18,2022-02-10 14:12:51+00:00,0.4054835,0,0.3868185,0,0,0.4491635,0
91,kwangyajail,i want every living organism slow dancing to this song on valentine's day. im so serious ,1dGr1c8CrMLDpV6mPbImSI,1.49E+18,2022-02-10 13:31:24+00:00,0,0.182225667,0.197272,0.232633333,0.217699667,0.572761333,0.262330333
92,kwangyajail,im gonna need everyone to listen to this edm goodness immediately ,21uTv4ytzeEAW9S3d7Joqv,1.49E+18,2022-02-10 12:00:20+00:00,0,0,0.656866,0,0,0,0
93,kwangyajail,69 scrobbles on this perfect song ,5HaYRuf3zAfCb8RSO9LLea,1.49E+18,2022-02-10 10:19:35+00:00,0,0,0.747966,0,0,0.914515,0
94,kwangyajail,ended every love song in existence ,1fzAuUVbzlhZ1lJAx9PtY6,1.49E+18,2022-02-10 10:15:08+00:00,0,0,0.846722,0,0,0.942582,0
